"date","geography","geography code","Industry: All categories: Industry; Age: All categories: Age 16 and over; measures: Value","Industry: All categories: Industry; Age: Age 16 to 24; measures: Value","Industry: All categories: Industry; Age: Age 25 to 34; measures: Value","Industry: All categories: Industry; Age: Age 35 to 49; measures: Value","Industry: All categories: Industry; Age: Age 50 to 64; measures: Value","Industry: All categories: Industry; Age: Age 65 and over; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: All categories: Age 16 and over; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 16 to 24; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 25 to 34; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 35 to 49; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 50 to 64; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 65 and over; measures: Value","Industry: C Manufacturing; Age: All categories: Age 16 and over; measures: Value","Industry: C Manufacturing; Age: Age 16 to 24; measures: Value","Industry: C Manufacturing; Age: Age 25 to 34; measures: Value","Industry: C Manufacturing; Age: Age 35 to 49; measures: Value","Industry: C Manufacturing; Age: Age 50 to 64; measures: Value","Industry: C Manufacturing; Age: Age 65 and over; measures: Value","Industry: F Construction; Age: All categories: Age 16 and over; measures: Value","Industry: F Construction; Age: Age 16 to 24; measures: Value","Industry: F Construction; Age: Age 25 to 34; measures: Value","Industry: F Construction; Age: Age 35 to 49; measures: Value","Industry: F Construction; Age: Age 50 to 64; measures: Value","Industry: F Construction; Age: Age 65 and over; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: All categories: Age 16 and over; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 16 to 24; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 25 to 34; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 35 to 49; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 50 to 64; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 65 and over; measures: Value","Industry: H, J Transport and communication; Age: All categories: Age 16 and over; measures: Value","Industry: H, J Transport and communication; Age: Age 16 to 24; measures: Value","Industry: H, J Transport and communication; Age: Age 25 to 34; measures: Value","Industry: H, J Transport and communication; Age: Age 35 to 49; measures: Value","Industry: H, J Transport and communication; Age: Age 50 to 64; measures: Value","Industry: H, J Transport and communication; Age: Age 65 and over; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: All categories: Age 16 and over; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 16 to 24; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 25 to 34; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 35 to 49; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 50 to 64; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 65 and over; measures: Value","Industry: O, P, Q Public administration, education and health; Age: All categories: Age 16 and over; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 16 to 24; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 25 to 34; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 35 to 49; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 50 to 64; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 65 and over; measures: Value","Industry: R, S, T, U Other; Age: All categories: Age 16 and over; measures: Value","Industry: R, S, T, U Other; Age: Age 16 to 24; measures: Value","Industry: R, S, T, U Other; Age: Age 25 to 34; measures: Value","Industry: R, S, T, U Other; Age: Age 35 to 49; measures: Value","Industry: R, S, T, U Other; Age: Age 50 to 64; measures: Value","Industry: R, S, T, U Other; Age: Age 65 and over; measures: Value"
"2011","E00001904","E00001904",133,29,27,42,30,5,1,0,0,0,1,0,5,1,0,3,1,0,10,2,2,3,3,0,22,10,6,3,3,0,7,1,3,1,1,1,37,6,9,8,11,3,40,7,4,19,9,1,11,2,3,5,1,0
"2011","E00001911","E00001911",152,19,23,60,44,6,1,0,0,1,0,0,2,0,0,2,0,0,24,2,4,11,6,1,36,11,5,13,6,1,10,0,1,4,5,0,30,5,6,11,6,2,46,1,7,16,20,2,3,0,0,2,1,0
"2011","E00001914","E00001914",137,14,18,60,42,3,2,1,0,0,1,0,9,1,3,2,3,0,23,4,4,9,6,0,19,2,2,13,2,0,7,0,1,3,3,0,35,5,4,15,11,0,41,1,4,17,16,3,1,0,0,1,0,0
"2011","E00001915","E00001915",86,12,11,31,31,1,1,0,0,0,1,0,2,1,0,1,0,0,11,1,3,2,5,0,17,3,1,10,3,0,12,1,1,7,3,0,17,3,5,6,3,0,22,2,0,5,14,1,4,1,1,0,2,0
"2011","E00001918","E00001918",179,22,34,55,59,9,2,0,0,1,1,0,9,3,0,2,2,2,19,2,2,6,8,1,28,7,4,10,5,2,22,1,8,5,7,1,38,5,12,10,9,2,52,3,5,21,23,0,9,1,3,0,4,1
"2011","E00001907","E00001907",158,21,52,57,26,2,3,1,1,1,0,0,6,0,2,3,1,0,20,3,3,12,2,0,43,8,16,11,7,1,11,0,5,4,2,0,36,3,13,12,8,0,28,4,9,9,5,1,11,2,3,5,1,0
"2011","E00001910","E00001910",106,10,46,28,20,2,0,0,0,0,0,0,3,0,2,0,1,0,7,0,2,4,1,0,17,2,8,3,4,0,8,0,4,4,0,0,38,5,19,7,6,1,28,2,11,6,8,1,5,1,0,4,0,0
"2011","E00001929","E00001929",210,41,41,81,45,2,3,0,1,1,1,0,10,1,1,1,6,1,20,3,1,11,5,0,38,15,9,12,2,0,17,2,6,5,4,0,46,11,6,19,9,1,67,8,15,26,18,0,9,1,2,6,0,0
"2011","E00001930","E00001930",188,31,29,70,54,4,2,0,0,0,2,0,10,3,0,3,4,0,30,8,6,6,10,0,39,9,4,19,7,0,20,2,1,9,8,0,31,2,10,10,8,1,47,4,6,20,14,3,9,3,2,3,1,0
"2011","E00001935","E00001935",118,27,35,39,15,2,3,0,1,1,1,0,2,1,0,0,1,0,6,3,1,2,0,0,32,6,9,14,3,0,10,1,4,4,1,0,24,3,11,6,3,1,34,10,7,11,6,0,7,3,2,1,0,1
"2011","E00002013","E00002013",168,19,23,64,56,6,3,0,1,0,1,1,6,0,0,3,1,2,15,1,0,8,6,0,30,5,2,9,13,1,18,1,2,7,7,1,39,8,11,13,7,0,44,3,5,19,16,1,13,1,2,5,5,0
"2011","E00002018","E00002018",191,26,34,77,43,11,5,0,2,3,0,0,11,0,2,6,3,0,29,9,4,9,6,1,32,7,8,8,4,5,22,3,2,8,6,3,37,4,8,17,7,1,50,2,6,25,16,1,5,1,2,1,1,0
"2011","E00002023","E00002023",170,21,39,60,43,7,7,0,0,2,4,1,8,0,2,3,3,0,32,4,10,13,5,0,26,9,2,5,8,2,12,1,2,6,3,0,33,3,9,12,8,1,47,2,13,18,11,3,5,2,1,1,1,0
"2011","E00002025","E00002025",164,27,28,69,35,5,5,2,0,1,1,1,10,1,1,2,5,1,18,4,6,5,2,1,31,8,4,12,6,1,18,2,5,8,3,0,27,2,6,16,3,0,40,3,6,18,12,1,15,5,0,7,3,0
"2011","E00002026","E00002026",168,15,21,73,49,10,1,0,0,0,0,1,9,0,2,3,4,0,22,2,1,13,4,2,30,4,3,11,8,4,13,0,0,6,7,0,40,1,10,19,9,1,43,4,4,18,15,2,10,4,1,3,2,0
"2011","E00002007","E00002007",152,14,30,58,46,4,0,0,0,0,0,0,4,0,1,1,2,0,9,1,3,4,1,0,30,2,4,9,15,0,26,0,9,11,4,2,26,3,5,14,4,0,46,3,7,14,20,2,11,5,1,5,0,0
"2011","E00002027","E00002027",219,32,39,78,64,6,2,0,0,1,1,0,11,2,1,6,2,0,33,7,8,11,6,1,36,9,5,9,11,2,21,0,3,8,10,0,39,6,12,14,7,0,67,6,9,26,24,2,10,2,1,3,3,1
"2011","E00002028","E00002028",163,23,26,54,52,8,2,1,0,0,1,0,2,1,1,0,0,0,18,2,1,6,8,1,36,7,8,10,9,2,16,2,0,6,8,0,42,7,11,13,9,2,43,3,4,17,16,3,4,0,1,2,1,0
"2011","E00002031","E00002031",175,18,29,66,50,12,1,0,0,1,0,0,3,0,0,1,2,0,24,3,5,10,6,0,36,8,8,10,5,5,18,0,5,6,5,2,26,2,6,11,6,1,61,3,5,24,26,3,6,2,0,3,0,1
"2011","E00002009","E00002009",173,28,25,72,41,7,1,0,0,0,1,0,5,1,2,0,1,1,20,4,1,9,6,0,32,8,4,12,6,2,11,0,2,5,4,0,41,7,13,13,6,2,53,7,2,29,15,0,10,1,1,4,2,2
"2011","E00002010","E00002010",218,32,53,85,46,2,3,0,0,2,1,0,10,2,5,2,1,0,36,8,9,15,4,0,41,10,14,12,5,0,17,2,2,11,2,0,37,4,12,11,10,0,56,4,6,26,19,1,18,2,5,6,4,1
"2011","E00002014","E00002014",139,13,30,50,42,4,2,0,1,0,1,0,6,1,1,3,1,0,16,2,0,5,7,2,25,3,6,10,6,0,16,2,2,5,6,1,28,2,11,10,5,0,42,2,7,16,16,1,4,1,2,1,0,0
"2011","E00002036","E00002036",94,10,27,29,26,2,2,0,1,0,1,0,5,2,0,2,1,0,3,1,1,1,0,0,16,1,8,5,2,0,8,1,0,3,3,1,29,2,10,8,8,1,23,0,6,6,11,0,8,3,1,4,0,0
"2011","E00002037","E00002037",169,29,49,56,31,4,3,2,1,0,0,0,10,3,2,3,1,1,16,1,1,9,4,1,38,12,14,5,6,1,21,2,7,6,6,0,34,7,11,10,6,0,42,2,12,21,7,0,5,0,1,2,1,1
"2011","E00002008","E00002008",174,30,16,60,61,7,4,2,0,2,0,0,10,2,1,6,1,0,24,3,2,9,9,1,30,12,1,6,11,0,15,2,0,2,9,2,37,2,7,14,11,3,43,5,4,15,19,0,11,2,1,6,1,1
"2011","E00002011","E00002011",167,28,15,64,58,2,2,0,0,0,2,0,9,2,0,3,3,1,14,0,2,3,9,0,28,10,0,8,10,0,19,0,2,9,8,0,36,3,7,20,6,0,49,8,3,19,18,1,10,5,1,2,2,0
"2011","E00002012","E00002012",208,25,36,62,82,3,4,1,1,1,1,0,6,0,1,2,3,0,24,2,4,10,8,0,38,11,7,4,15,1,22,3,5,2,12,0,46,2,8,19,16,1,60,5,9,23,23,0,8,1,1,1,4,1
"2011","E00002015","E00002015",212,44,35,74,51,8,3,1,0,2,0,0,7,1,0,3,3,0,29,6,5,12,5,1,32,10,3,8,8,3,27,6,7,5,9,0,45,9,11,18,6,1,53,7,6,18,19,3,16,4,3,8,1,0
"2011","E00001602","E00001602",171,24,24,61,56,6,0,0,0,0,0,0,8,0,0,4,3,1,23,5,4,7,6,1,24,6,3,8,7,0,14,1,2,4,6,1,47,8,9,15,14,1,46,3,3,21,18,1,9,1,3,2,2,1
"2011","E00001603","E00001603",157,9,38,67,36,7,2,0,2,0,0,0,9,1,2,1,5,0,26,2,7,11,5,1,24,3,3,12,3,3,17,1,3,10,3,0,28,0,7,16,3,2,44,2,12,15,14,1,7,0,2,2,3,0
"2011","E00001609","E00001609",105,15,20,38,28,4,1,0,0,0,1,0,7,1,1,1,2,2,17,1,4,7,4,1,12,3,2,2,5,0,7,0,0,5,2,0,33,7,9,8,9,0,21,1,3,11,5,1,7,2,1,4,0,0
"2011","E00001611","E00001611",176,24,30,57,57,8,5,0,2,2,1,0,9,3,0,3,2,1,21,2,6,7,6,0,27,4,5,5,9,4,19,0,2,8,7,2,34,5,8,15,6,0,52,7,5,15,24,1,9,3,2,2,2,0
"2011","E00001614","E00001614",147,23,18,60,39,7,1,0,0,0,0,1,9,2,0,3,4,0,16,3,2,8,2,1,25,9,3,5,6,2,14,0,3,9,2,0,35,6,6,11,12,0,41,2,3,23,10,3,6,1,1,1,3,0
"2011","E00001595","E00001595",129,14,30,48,34,3,4,0,2,1,1,0,8,1,1,4,2,0,21,3,5,7,5,1,20,3,7,4,6,0,9,0,2,5,2,0,24,2,5,12,4,1,33,4,5,12,11,1,10,1,3,3,3,0
"2011","E00001597","E00001597",134,14,25,52,36,7,4,0,0,3,1,0,6,1,0,2,2,1,15,2,6,6,1,0,24,2,8,6,6,2,17,0,1,6,9,1,38,4,8,18,6,2,26,3,2,10,10,1,4,2,0,1,1,0
"2011","E00001613","E00001613",179,22,31,67,52,7,0,0,0,0,0,0,4,1,0,0,2,1,20,6,3,6,5,0,30,7,2,12,9,0,26,1,10,10,5,0,40,2,9,14,11,4,52,3,6,22,19,2,7,2,1,3,1,0
"2011","E00001619","E00001619",158,22,15,73,46,2,3,0,1,2,0,0,8,0,1,4,3,0,20,4,1,8,6,1,24,6,4,9,5,0,16,0,1,9,6,0,32,5,2,19,6,0,51,6,5,20,19,1,4,1,0,2,1,0
"2011","E00001624","E00001624",133,10,19,50,50,4,0,0,0,0,0,0,5,0,1,2,2,0,12,2,2,3,5,0,24,4,1,13,5,1,14,0,1,6,7,0,27,0,5,12,8,2,41,2,8,12,18,1,10,2,1,2,5,0
"2011","E00001594","E00001594",159,23,29,63,41,3,3,0,0,2,1,0,12,0,4,4,4,0,11,2,0,6,3,0,15,7,0,4,4,0,14,1,2,7,4,0,33,3,8,14,8,0,59,4,13,23,16,3,12,6,2,3,1,0
"2011","E00001596","E00001596",181,33,32,72,37,7,4,0,0,4,0,0,6,1,3,1,0,1,21,5,4,5,6,1,43,12,10,14,7,0,16,0,1,9,5,1,32,6,4,16,4,2,52,4,9,22,15,2,7,5,1,1,0,0
"2011","E00001618","E00001618",141,20,26,47,44,4,4,2,2,0,0,0,4,0,2,0,2,0,11,2,4,2,2,1,23,9,3,1,8,2,17,0,2,8,7,0,30,3,10,9,8,0,45,1,3,23,17,1,7,3,0,4,0,0
"2011","E00001622","E00001622",145,20,25,47,48,5,4,0,2,0,2,0,10,0,2,5,3,0,13,4,3,3,3,0,22,5,5,5,6,1,13,0,2,4,7,0,37,7,6,9,12,3,42,3,5,18,15,1,4,1,0,3,0,0
"2011","E00001612","E00001612",157,23,36,52,42,4,1,0,1,0,0,0,10,2,0,4,3,1,19,1,5,2,9,2,23,8,2,8,5,0,17,1,6,8,2,0,32,4,11,10,7,0,48,5,11,18,13,1,7,2,0,2,3,0
"2011","E00001616","E00001616",165,25,27,67,43,3,3,0,0,1,2,0,4,0,2,1,1,0,8,2,1,3,2,0,29,8,4,12,5,0,22,1,1,14,5,1,43,4,15,12,10,2,46,8,4,18,16,0,10,2,0,6,2,0
"2011","E00001617","E00001617",106,9,18,41,34,4,1,0,0,1,0,0,5,0,2,2,0,1,11,1,1,6,2,1,18,2,2,5,8,1,11,0,4,5,2,0,26,4,6,10,6,0,30,2,2,11,15,0,4,0,1,1,1,1
"2011","E00001620","E00001620",109,10,31,36,31,1,2,0,0,2,0,0,2,0,2,0,0,0,11,2,2,5,2,0,24,5,5,6,7,1,11,1,4,2,4,0,20,0,4,9,7,0,33,0,13,10,10,0,6,2,1,2,1,0
"2011","E00001621","E00001621",104,10,19,47,26,2,2,0,0,1,1,0,2,0,0,2,0,0,16,2,2,8,4,0,22,2,4,8,7,1,15,1,4,8,2,0,21,3,6,6,6,0,25,1,3,14,6,1,1,1,0,0,0,0
"2011","E00001623","E00001623",77,6,23,27,17,4,0,0,0,0,0,0,5,1,1,2,0,1,5,1,2,2,0,0,15,0,4,4,6,1,6,0,2,2,2,0,22,3,6,10,1,2,21,1,7,6,7,0,3,0,1,1,1,0
"2011","E00001591","E00001591",156,36,19,70,27,4,3,2,0,0,1,0,5,3,0,2,0,0,18,5,3,6,4,0,49,12,6,20,11,0,11,3,1,5,2,0,23,6,3,10,3,1,41,3,4,25,6,3,6,2,2,2,0,0
"2011","E00001593","E00001593",115,15,27,41,31,1,2,0,0,2,0,0,3,0,2,1,0,0,19,3,3,8,5,0,25,5,7,4,9,0,11,0,3,2,6,0,29,5,7,13,3,1,25,1,5,11,8,0,1,1,0,0,0,0
"2011","E00001598","E00001598",177,15,31,70,52,9,4,1,0,2,1,0,7,0,0,4,2,1,22,1,6,8,6,1,31,8,4,10,7,2,23,2,4,10,5,2,28,2,11,9,5,1,52,0,5,22,24,1,10,1,1,5,2,1
"2011","E00001599","E00001599",120,9,35,38,35,3,3,0,1,0,1,1,4,0,0,4,0,0,12,0,5,4,3,0,17,1,5,5,5,1,11,1,3,4,3,0,20,1,7,5,7,0,47,4,12,16,15,0,6,2,2,0,1,1
"2011","E00001600","E00001600",129,13,12,61,38,5,4,0,0,2,2,0,4,0,0,3,0,1,13,2,1,6,4,0,22,3,2,6,11,0,18,3,0,9,5,1,28,3,4,15,4,2,36,2,4,18,11,1,4,0,1,2,1,0
"2011","E00001685","E00001685",164,17,28,79,34,6,3,0,0,3,0,0,7,0,0,6,1,0,25,5,4,14,1,1,22,4,5,8,5,0,21,0,2,11,7,1,37,3,5,16,10,3,47,3,12,21,10,1,2,2,0,0,0,0
"2011","E00001686","E00001686",148,18,22,57,49,2,2,0,0,1,1,0,5,1,0,1,3,0,22,3,2,11,6,0,24,6,3,8,6,1,14,0,0,5,9,0,25,2,6,9,8,0,48,5,8,20,14,1,8,1,3,2,2,0
"2011","E00001687","E00001687",147,16,29,51,42,9,4,0,0,3,1,0,7,1,1,4,1,0,15,2,1,9,1,2,23,2,5,6,8,2,23,2,4,8,7,2,29,4,9,10,6,0,37,2,6,11,15,3,9,3,3,0,3,0
"2011","E00001688","E00001688",102,6,17,34,40,5,1,0,0,0,1,0,4,0,3,1,0,0,11,1,2,5,2,1,22,3,1,7,11,0,4,0,1,1,2,0,25,0,4,10,10,1,30,1,6,8,13,2,5,1,0,2,1,1
"2011","E00001692","E00001692",185,35,28,66,55,1,0,0,0,0,0,0,9,3,0,0,6,0,22,1,6,7,8,0,41,15,2,11,13,0,14,2,2,9,1,0,38,10,9,15,4,0,55,3,7,22,22,1,6,1,2,2,1,0
"2011","E00001955","E00001955",189,33,32,68,50,6,3,1,0,2,0,0,7,0,3,0,4,0,14,2,1,4,5,2,30,11,4,8,6,1,26,2,3,14,7,0,36,8,11,11,5,1,62,5,8,27,21,1,11,4,2,2,2,1
"2011","E00001969","E00001969",165,20,36,57,51,1,4,0,3,0,1,0,16,1,2,3,10,0,25,4,4,12,5,0,20,6,5,2,6,1,17,1,3,9,4,0,36,3,14,10,9,0,42,2,4,21,15,0,5,3,1,0,1,0
"2011","E00001970","E00001970",196,30,23,81,54,8,0,0,0,0,0,0,7,0,0,6,0,1,33,6,5,15,7,0,29,12,3,6,6,2,23,3,1,7,10,2,37,5,9,11,12,0,59,3,5,32,16,3,8,1,0,4,3,0
"2011","E00001971","E00001971",186,27,26,65,61,7,1,0,0,0,1,0,13,1,2,5,5,0,22,6,1,11,4,0,27,6,4,6,11,0,18,1,1,8,6,2,32,5,8,6,11,2,65,5,9,26,22,3,8,3,1,3,1,0
"2011","E00001938","E00001938",210,34,23,80,67,6,1,0,0,0,1,0,7,0,1,2,4,0,23,5,3,11,4,0,33,12,2,9,9,1,20,1,0,9,8,2,51,8,12,14,16,1,61,4,3,31,21,2,14,4,2,4,4,0
"2011","E00001939","E00001939",181,23,37,72,39,10,2,1,0,0,0,1,5,1,2,1,0,1,21,6,2,9,4,0,30,7,5,9,9,0,20,2,5,7,5,1,34,1,9,16,6,2,60,2,13,29,13,3,9,3,1,1,2,2
"2011","E00001940","E00001940",150,21,31,61,35,2,4,0,1,1,2,0,6,0,0,4,2,0,12,4,1,6,1,0,26,6,5,10,5,0,19,2,3,4,9,1,38,4,10,18,6,0,40,5,10,15,10,0,5,0,1,3,0,1
"2011","E00001941","E00001941",207,24,54,60,57,12,4,0,1,2,1,0,8,0,3,3,2,0,25,3,6,4,8,4,35,6,11,7,9,2,20,0,5,5,8,2,37,5,11,11,8,2,64,7,13,23,20,1,14,3,4,5,1,1
"2011","E00002006","E00002006",176,21,34,75,40,6,1,0,0,0,1,0,9,1,1,7,0,0,24,4,4,9,6,1,26,7,5,9,4,1,20,2,3,9,4,2,32,3,11,14,4,0,55,3,7,27,16,2,9,1,3,0,5,0
"2011","E00002017","E00002017",187,25,38,78,42,4,1,0,0,0,1,0,9,1,2,4,2,0,21,6,3,8,3,1,27,5,1,13,7,1,23,1,5,9,7,1,40,6,13,15,6,0,59,5,13,27,13,1,7,1,1,2,3,0
"2011","E00002020","E00002020",171,28,28,58,52,5,2,1,1,0,0,0,9,1,4,1,2,1,17,1,5,4,6,1,31,8,3,8,11,1,18,5,0,7,6,0,40,5,8,19,7,1,46,3,6,18,18,1,8,4,1,1,2,0
"2011","E00002021","E00002021",149,19,32,46,48,4,2,0,0,1,1,0,7,0,2,3,2,0,21,4,3,4,9,1,29,6,4,8,11,0,12,3,1,4,4,0,34,3,10,13,7,1,36,2,10,11,11,2,8,1,2,2,3,0
"2011","E00002030","E00002030",141,11,35,53,40,2,3,0,1,0,2,0,5,1,0,1,3,0,13,0,6,5,2,0,24,1,5,10,8,0,11,0,3,5,3,0,38,5,13,14,5,1,43,3,7,15,17,1,4,1,0,3,0,0
"2011","E00002016","E00002016",196,30,39,81,44,2,1,0,0,1,0,0,11,0,1,8,2,0,18,4,5,4,5,0,29,12,6,5,6,0,25,0,6,14,5,0,46,10,12,14,9,1,58,3,6,32,16,1,8,1,3,3,1,0
"2011","E00002019","E00002019",175,15,49,56,54,1,1,0,1,0,0,0,3,0,1,0,2,0,20,0,9,5,6,0,39,8,11,11,9,0,15,1,3,5,6,0,38,2,11,14,11,0,51,2,12,18,18,1,8,2,1,3,2,0
"2011","E00002022","E00002022",115,11,34,45,22,3,0,0,0,0,0,0,3,0,1,0,1,1,20,0,8,6,6,0,22,4,7,7,4,0,11,0,3,6,2,0,29,4,7,16,1,1,24,2,7,8,7,0,6,1,1,2,1,1
"2011","E00002024","E00002024",214,29,52,85,45,3,0,0,0,0,0,0,4,0,1,1,2,0,19,1,5,7,6,0,40,13,10,7,9,1,22,2,1,13,6,0,48,6,14,22,5,1,65,3,16,30,16,0,16,4,5,5,1,1
"2011","E00002029","E00002029",180,16,56,65,40,3,0,0,0,0,0,0,14,1,2,7,4,0,22,0,12,5,4,1,29,4,14,7,4,0,15,0,3,10,2,0,42,4,16,14,8,0,51,6,8,21,15,1,7,1,1,1,3,1
"2011","E00002032","E00002032",152,18,33,52,42,7,3,1,1,0,1,0,7,1,1,2,1,2,15,2,4,4,5,0,28,7,5,8,4,4,14,0,1,10,3,0,39,5,10,11,12,1,37,2,6,14,15,0,9,0,5,3,1,0
"2011","E00002033","E00002033",197,28,35,70,55,9,2,0,1,1,0,0,7,0,1,3,2,1,20,4,4,8,4,0,41,8,10,10,12,1,22,1,2,8,8,3,38,9,10,10,6,3,54,3,3,25,23,0,13,3,4,5,0,1
"2011","E00002034","E00002034",177,28,44,61,40,4,4,0,1,1,2,0,10,2,1,3,4,0,27,6,5,9,6,1,39,11,10,13,4,1,23,1,7,9,6,0,27,3,11,8,5,0,43,4,8,18,12,1,4,1,1,0,1,1
"2011","E00002035","E00002035",173,17,31,73,48,4,2,0,0,2,0,0,3,0,1,1,1,0,30,3,5,13,9,0,27,3,4,12,8,0,23,2,1,14,6,0,31,4,6,10,9,2,44,1,12,17,12,2,13,4,2,4,3,0
"2011","E00001836","E00001836",196,29,36,91,35,5,6,0,0,4,1,1,10,0,2,7,1,0,23,7,4,11,1,0,49,9,7,22,9,2,16,4,3,5,4,0,43,5,9,18,10,1,41,2,7,23,8,1,8,2,4,1,1,0
"2011","E00001862","E00001862",121,13,20,56,29,3,1,0,0,0,0,1,5,1,1,2,1,0,11,0,4,4,3,0,27,4,7,9,7,0,20,4,1,11,4,0,22,3,3,12,4,0,30,1,2,17,8,2,5,0,2,1,2,0
"2011","E00001864","E00001864",132,20,18,62,30,2,4,0,0,2,2,0,4,1,0,1,2,0,16,2,3,8,3,0,25,4,5,10,6,0,24,6,3,11,4,0,19,2,2,12,2,1,33,3,4,14,11,1,7,2,1,4,0,0
"2011","E00001865","E00001865",121,20,30,43,27,1,4,0,1,2,1,0,8,1,4,2,1,0,14,4,3,2,5,0,37,7,9,14,7,0,10,0,1,6,3,0,17,1,5,6,5,0,20,1,6,8,4,1,11,6,1,3,1,0
"2011","E00001842","E00001842",158,18,33,66,39,2,3,0,0,3,0,0,13,1,5,3,4,0,16,5,0,7,4,0,31,8,2,15,5,1,11,1,3,2,4,1,38,0,13,17,8,0,43,2,10,18,13,0,3,1,0,1,1,0
"2011","E00001844","E00001844",146,22,34,53,35,2,2,1,0,1,0,0,8,1,0,7,0,0,15,2,5,6,2,0,32,5,5,14,8,0,13,1,4,2,6,0,31,3,11,14,3,0,40,7,8,7,16,2,5,2,1,2,0,0
"2011","E00001851","E00001851",128,14,28,54,28,4,2,0,1,0,1,0,3,0,0,1,2,0,9,0,3,6,0,0,29,6,10,4,8,1,14,2,2,5,5,0,17,2,4,9,2,0,45,3,7,25,8,2,9,1,1,4,2,1
"2011","E00001852","E00001852",120,18,23,48,31,0,2,0,0,2,0,0,8,0,0,4,4,0,16,6,4,4,2,0,27,5,6,12,4,0,7,1,0,4,2,0,26,2,9,10,5,0,29,2,3,10,14,0,5,2,1,2,0,0
"2011","E00001856","E00001856",120,21,23,41,31,4,2,0,0,2,0,0,5,0,1,1,3,0,9,0,1,2,6,0,32,10,5,9,7,1,15,1,3,6,4,1,18,3,2,10,2,1,33,5,11,9,7,1,6,2,0,2,2,0
"2011","E00001832","E00001832",158,19,18,78,35,8,2,0,0,1,1,0,14,0,0,9,3,2,19,2,2,11,4,0,32,9,7,9,5,2,16,2,2,6,6,0,37,6,5,20,6,0,34,0,2,20,8,4,4,0,0,2,2,0
"2011","E00001837","E00001837",181,21,34,84,42,0,3,0,1,2,0,0,2,0,1,1,0,0,23,3,4,11,5,0,30,6,3,15,6,0,22,0,3,13,6,0,37,2,9,20,6,0,55,6,12,19,18,0,9,4,1,3,1,0
"2011","E00001838","E00001838",165,14,45,67,35,4,4,0,0,3,1,0,6,0,1,3,1,1,12,0,1,7,3,1,44,7,10,16,11,0,13,0,2,8,3,0,22,1,10,7,4,0,51,5,16,18,11,1,13,1,5,5,1,1
"2011","E00001840","E00001840",143,10,37,53,38,5,2,0,0,0,1,1,8,0,2,2,4,0,16,2,5,4,5,0,27,3,8,9,6,1,11,0,3,7,1,0,29,0,4,16,8,1,41,3,12,13,11,2,9,2,3,2,2,0
"2011","E00001866","E00001866",110,17,25,40,25,3,3,0,1,1,1,0,8,1,1,3,3,0,17,2,5,7,3,0,30,9,6,6,9,0,10,1,3,4,2,0,11,0,3,3,3,2,24,3,3,14,3,1,7,1,3,2,1,0
"2011","E00001833","E00001833",128,19,17,47,38,7,1,0,0,1,0,0,8,1,0,5,2,0,13,3,2,4,3,1,28,7,5,7,8,1,9,1,2,4,2,0,20,4,1,6,8,1,40,2,4,16,14,4,9,1,3,4,1,0
"2011","E00001835","E00001835",164,16,63,52,28,5,1,0,0,1,0,0,7,0,3,2,1,1,17,0,8,1,8,0,21,7,8,2,3,1,22,3,6,8,5,0,51,2,22,21,5,1,38,3,13,15,5,2,7,1,3,2,1,0
"2011","E00001839","E00001839",132,13,40,43,27,9,1,0,0,0,1,0,9,1,2,3,3,0,15,1,4,5,4,1,19,4,4,7,2,2,12,0,3,4,4,1,26,3,13,6,3,1,39,3,11,15,6,4,11,1,3,3,4,0
"2011","E00001841","E00001841",174,22,30,62,56,4,5,2,0,2,0,1,11,1,3,1,6,0,22,2,6,9,5,0,35,4,8,14,7,2,18,1,0,12,5,0,17,3,4,6,4,0,57,7,8,17,25,0,9,2,1,1,4,1
